Cve_copr            ,Cve_prod            ,Can_copr            ,Tip_copr,New_med,New_copr,Partida,Fcdfor      ,Undfor,Prov_med  ,Desc_prod                                                                       ,Unibse,Cve_mon   ,Cto_rep             ,Partform  ,Ind_med,Cve_tial  ,Tipcam    ,Tip_cam   ,Ren_copr            ,Esp_copr            ,Gas_copr            ,Porcadvalo,Cto_ent             ,Cve_monc            ,Uncfor,Cunbse,Lista_med   ,Desc_med                                ,Fec_ent   ,Desc_prod_ext001                        
41CPAZ05            ,MPA-0072,0.18,1,       ,        ,12,1,KG    ,1,AJO PLUS DEODORIZADO                                                            ,KG    ,1,170,11,0,2,1,1,18000,0,0,0,170,1,CAPS  ,CAPS  ,            ,                                        ,11/12/2024,AZ VITE MM C/2 CAPSULAS ST              
41CPAZ05            ,MPA-0103,0.18,1,       ,        ,13,1,KG    ,1,JALEA REAL EN POLVO                                                             ,KG    ,1,5998,11,0,2,1,1,18000,0,0,0,5998,1,CAPS  ,CAPS  ,            ,                                        ,16/01/2025,AZ VITE MM C/2 CAPSULAS ST              
41CPAZ05            ,MPA-0075,0.18,1,       ,        ,14,1,KG    ,1,BITARTRATO DE COLINA                                                            ,KG    ,1,307.41925,11,0,2,1,1,18000,0,0,0,307.41925,1,CAPS  ,CAPS  ,            ,                                        ,30/10/2024,AZ VITE MM C/2 CAPSULAS ST              
41CPAZ05            ,MPA-0047,0.18,1,       ,        ,15,1,KG    ,1,COENZYMA Q10                                                                    ,KG    ,1,8022.027,11,0,2,1,1,18000,0,0,0,8022.027,1,CAPS  ,CAPS  ,            ,                                        ,14/11/2024,AZ VITE MM C/2 CAPSULAS ST              
41CPAZ05            ,MPE-0068,0.0972,1,       ,        ,16,1,KG    ,1,ESTEARATO DE MAGNESIO USP/NF,KG    ,1,68.272905,11,0,2,1,1,18000,0,0,0,68.272905,1,CAPS  ,CAPS  ,            ,                                        ,19/12/2024,AZ VITE MM C/2 CAPSULAS ST              
41CPAZ05            ,MPA-0176,0.0619,1,       ,        ,17,1,KG    ,1,SULFATO DE MANGANESO,KG    ,1,128.0126,11,0,2,1,1,18000,0,0,0,128.0126,1,CAPS  ,CAPS  ,            ,                                        ,18/12/2023,AZ VITE MM C/2 CAPSULAS ST              
41CPAZ05            ,MPA-0174,0.0454,1,       ,        ,18,1,KG    ,1,SULFATO DE COBRE EN POLVO                                                       ,KG    ,1,1017,11,0,2,1,1,18000,0,0,0,1017,1,CAPS  ,CAPS  ,            ,                                        ,11/12/2024,AZ VITE MM C/2 CAPSULAS ST              
41CPAZ05            ,MPA-0189,0.036,1,       ,        ,19,1,KG    ,1,VITAMINA B6 (PIRIDOXINA HCL)                                                    ,KG    ,1,664.6035,11,0,2,1,1,18000,0,0,0,664.6035,1,CAPS  ,CAPS  ,            ,                                        ,19/12/2024,AZ VITE MM C/2 CAPSULAS ST              
41CPAZ05            ,MPA-0159,0.0306,1,       ,        ,20,1,KG    ,1,RIBOFLAVINA BASE (Vitamina B2)                                                  ,KG    ,1,1182.1653,11,0,2,1,1,18000,0,0,0,1182.1653,1,CAPS  ,CAPS  ,            ,                                        ,06/11/2024,AZ VITE MM C/2 CAPSULAS ST              
41CPAZ05            ,MPE-0060,0.0292,1,       ,        ,21,1,KG    ,1,DIOXIDO DE SILICIO COLOIDAL USP(HDK N20),KG    ,1,445.14675,11,0,2,1,1,18000,0,0,0,445.14675,1,CAPS  ,CAPS  ,            ,                                        ,13/01/2025,AZ VITE MM C/2 CAPSULAS ST              
41CPAZ05            ,MPA-0186,0.027,1,       ,        ,22,1,KG    ,1,VITAMINA B1 (TIAMINA HCL)                                                       ,KG    ,1,741.3579,11,0,2,1,1,18000,0,0,0,741.3579,1,CAPS  ,CAPS  ,            ,                                        ,06/11/2024,AZ VITE MM C/2 CAPSULAS ST              
41CPAZ05            ,MPA-0006,0.018,1,       ,        ,23,1,KG    ,1,"VITAMINA A PALMITATO POLVO 250,000 UI                                           ",KG    ,1,912.1275,11,0,2,1,1,18000,0,0,0,912.1275,1,CAPS  ,CAPS  ,            ,                                        ,06/11/2024,AZ VITE MM C/2 CAPSULAS ST              
41CPAZ05            ,MPA-0010,0.0072,1,       ,        ,24,1,KG    ,1,ACIDO FOLICO                                                                    ,KG    ,1,1314.7875,11,0,2,1,1,18000,0,0,0,1314.7875,1,CAPS  ,CAPS  ,            ,                                        ,11/12/2024,AZ VITE MM C/2 CAPSULAS ST              
41CPAZ05            ,MPA-0416,0.0018,1,       ,        ,25,1,KG    ,1,Betacaroteno                                                                    ,KG    ,1,683.132,11,0,2,1,1,18000,0,0,0,683.132,1,CAPS  ,CAPS  ,            ,                                        ,13/07/2023,AZ VITE MM C/2 CAPSULAS ST              
41CPAZ05            ,MPA-0247,0.0005,1,       ,        ,26,1,KG    ,1,VITAMINA K2 POLVO                                                               ,KG    ,1,17615.885,11,0,2,1,1,18000,0,0,0,17615.885,1,CAPS  ,CAPS  ,            ,                                        ,06/08/2024,AZ VITE MM C/2 CAPSULAS ST              
41CPAZ05            ,MPA-0191,0.0002,1,       ,        ,27,1,KG    ,1,VITAMINA D3 (COLECALCIFEROL)                                                    ,KG    ,1,1117.392,11,0,2,1,1,18000,0,0,0,1117.392,1,CAPS  ,CAPS  ,            ,                                        ,03/02/2023,AZ VITE MM C/2 CAPSULAS ST              
41CPAZ05            ,MPA-0043,0.108,1,       ,        ,28,1,GR    ,1,CIANOCOBALAMINA  (VITAMINA B12)                                                 ,GR    ,1,36.8258,11,0,2,1,1,18000,0,0,0,36.8258,1,CAPS  ,CAPS  ,            ,                                        ,28/08/2024,AZ VITE MM C/2 CAPSULAS ST              
41CPAZ05            ,MEP-0060,18000,1,       ,        ,29,1,PZA   ,1,CAPSULA #00 ESCARLATA / ESCARLATA,PZA   ,2,0.00833,11,0,3,20.543,20.543,18000,0,0,0,0.00833,2,CAPS  ,CAPS  ,            ,                                        ,11/04/2024,AZ VITE MM C/2 CAPSULAS ST              
41CPBD01            ,MPA-0158,15,1,       ,        ,1,1,KG    ,1,RHODIOLA ROSEAU EXTRACTO SECO  AL 3%                                            ,KG    ,1,1312.012,12,0,2,1,1,150000,0,0,0,1312.012,1,CAPS  ,CAPS  ,            ,                                        ,29/11/2024,BIODIOLA ST                             
41CPBD01            ,MPA-0043,0.0009,1,       ,        ,2,1,GR    ,1,CIANOCOBALAMINA  (VITAMINA B12)                                                 ,GR    ,1,36.8258,12,0,2,1,1,150000,0,0,0,36.8258,1,CAPS  ,CAPS  ,            ,                                        ,28/08/2024,BIODIOLA ST                             
41CPBD01            ,MPA-0283,15,1,       ,        ,3,1,KG    ,1,L TEANINA 98%,KG    ,1,503.4875,12,0,2,1,1,150000,0,0,0,503.4875,1,CAPS  ,CAPS  ,            ,                                        ,19/12/2024,BIODIOLA ST                             
41CPBD01            ,MPE-0060,0.45,1,       ,        ,4,1,KG    ,1,DIOXIDO DE SILICIO COLOIDAL USP(HDK N20),KG    ,1,445.14675,12,0,2,1,1,150000,0,0,0,445.14675,1,CAPS  ,CAPS  ,            ,                                        ,13/01/2025,BIODIOLA ST                             
41CPBD01            ,MPE-0068,0.45,1,       ,        ,5,1,KG    ,1,ESTEARATO DE MAGNESIO USP/NF,KG    ,1,68.272905,12,0,2,1,1,150000,0,0,0,68.272905,1,CAPS  ,CAPS  ,            ,                                        ,19/12/2024,BIODIOLA ST                             
41CPBD01            ,MPA-0409,63,1,       ,        ,6,1,KG    ,1,CARBONATO DE CALCIO MD90                                                        ,KG    ,1,19.490625,12,0,2,1,1,150000,0,0,0,19.490625,1,CAPS  ,CAPS  ,            ,                                        ,09/12/2024,BIODIOLA ST                             
41CPBD01            ,MEP-0060,150000,1,       ,        ,7,1,PZA   ,1,CAPSULA #00 ESCARLATA / ESCARLATA,PZA   ,2,0.00833,12,0,3,20.543,20.543,150000,0,0,0,0.00833,2,CAPS  ,CAPS  ,            ,                                        ,11/04/2024,BIODIOLA ST                             
41CPBD01            ,MPE-0039,3.6,1,       ,        ,8,1,KG    ,1,CELULOSA MICROCRISTALINA PH 102,KG    ,1,78.54405,12,0,2,1,1,150000,0,0,0,78.54405,1,CAPS  ,CAPS  ,            ,                                        ,19/12/2024,BIODIOLA ST                             
41CPBG01            ,MPE-0039,75.048,1,       ,        ,1,1,KG    ,1,CELULOSA MICROCRISTALINA PH 102,KG    ,1,78.54405,13,0,2,1,1,300000,0,0,0,78.54405,1,TABS  ,TABS  ,            ,                                        ,19/12/2024,BG ACTIVE 100 CAPSULAS ST               
41CPBG01            ,MPA-0175,16.2,1,       ,        ,2,1,KG    ,1,SULFATO DE MAGNESIO,KG    ,1,61.3206,13,0,2,1,1,300000,0,0,0,61.3206,1,TABS  ,TABS  ,            ,                                        ,20/12/2024,BG ACTIVE 100 CAPSULAS ST               
41CPBG01            ,MPA-0245,15,1,       ,        ,3,1,KG    ,1,VITAMINA C  RECUBIERTA                                                          ,KG    ,1,162.556,13,0,2,1,1,300000,0,0,0,162.556,1,TABS  ,TABS  ,            ,                                        ,07/01/2025,BG ACTIVE 100 CAPSULAS ST               
41CPBG01            ,MPA-0078,15,1,       ,        ,4,1,KG    ,1,GLUCONATO DE ZINC                                                               ,KG    ,1,235,13,0,2,1,1,300000,0,0,0,235,1,TABS  ,TABS  ,            ,                                        ,20/08/2024,BG ACTIVE 100 CAPSULAS ST               
41CPBG01            ,MPA-0193,9,1,       ,        ,5,1,KG    ,1,VITAMINA E EN POLVO AL 50 %                                                     ,KG    ,1,51.1126,13,0,2,1,1,300000,0,0,0,51.1126,1,TABS  ,TABS  ,            ,                                        ,04/12/2024,BG ACTIVE 100 CAPSULAS ST               
41CPBG01            ,MPA-0031,7.5,1,       ,        ,6,1,KG    ,1,CARBONATO DE CALCIO DC                                                          ,KG    ,1,113.6091,13,0,2,1,1,300000,0,0,0,113.6091,1,TABS  ,TABS  ,            ,                                        ,22/07/2022,BG ACTIVE 100 CAPSULAS ST               
41CPBG01            ,MPA-0079,6,1,       ,        ,7,1,KG    ,1,LECITINA DE SOYA POLVO                                                          ,KG    ,1,200,13,0,2,1,1,300000,0,0,0,200,1,TABS  ,TABS  ,            ,                                        ,30/10/2024,BG ACTIVE 100 CAPSULAS ST               
41CPBG01            ,MPA-0187,6,1,       ,        ,8,1,KG    ,1,VITAMINA B3 (NICOTINAMIDA)                                                      ,KG    ,1,169.1718,13,0,2,1,1,300000,0,0,0,169.1718,1,TABS  ,TABS  ,            ,                                        ,19/12/2024,BG ACTIVE 100 CAPSULAS ST               
41CPBG01            ,MPA-0177,3.342,1,       ,        ,9,1,KG    ,1,SULFATO DE POTASIO                                                              ,KG    ,1,470,13,0,2,1,1,300000,0,0,0,470,1,TABS  ,TABS  ,            ,                                        ,18/10/2024,BG ACTIVE 100 CAPSULAS ST               
41CPBG01            ,MPA-0188,3,1,       ,        ,10,1,KG    ,1,VITAMINA B5 (PANTOTENATO DE CALCIO)                                             ,KG    ,1,601.101,13,0,2,1,1,300000,0,0,0,601.101,1,TABS  ,TABS  ,            ,                                        ,06/11/2024,BG ACTIVE 100 CAPSULAS ST               
41CPBG01            ,MPA-0097,3,1,       ,        ,11,1,KG    ,1,HIERRO (SULFATO FERROSO EN POLVO)                                               ,KG    ,1,75,13,0,2,1,1,300000,0,0,0,75,1,TABS  ,TABS  ,            ,                                        ,09/10/2024,BG ACTIVE 100 CAPSULAS ST               
41CPBG01            ,MPA-0072,3,1,       ,        ,12,1,KG    ,1,AJO PLUS DEODORIZADO                                                            ,KG    ,1,170,13,0,2,1,1,300000,0,0,0,170,1,TABS  ,TABS  ,            ,                                        ,11/12/2024,BG ACTIVE 100 CAPSULAS ST               
41CPBG01            ,MPA-0103,3,1,       ,        ,13,1,KG    ,1,JALEA REAL EN POLVO                                                             ,KG    ,1,5998,13,0,2,1,1,300000,0,0,0,5998,1,TABS  ,TABS  ,            ,                                        ,16/01/2025,BG ACTIVE 100 CAPSULAS ST               
41CPBG01            ,MPA-0075,3,1,       ,        ,14,1,KG    ,1,BITARTRATO DE COLINA                                                            ,KG    ,1,307.41925,13,0,2,1,1,300000,0,0,0,307.41925,1,TABS  ,TABS  ,            ,                                        ,30/10/2024,BG ACTIVE 100 CAPSULAS ST               
41CPBG01            ,MPA-0047,3,1,       ,        ,15,1,KG    ,1,COENZYMA Q10                                                                    ,KG    ,1,8022.027,13,0,2,1,1,300000,0,0,0,8022.027,1,TABS  ,TABS  ,            ,                                        ,14/11/2024,BG ACTIVE 100 CAPSULAS ST               
41CPBG01            ,MPE-0068,1.62,1,       ,        ,16,1,KG    ,1,ESTEARATO DE MAGNESIO USP/NF,KG    ,1,68.272905,13,0,2,1,1,300000,0,0,0,68.272905,1,TABS  ,TABS  ,            ,                                        ,19/12/2024,BG ACTIVE 100 CAPSULAS ST               
41CPBG01            ,MPA-0176,1.032,1,       ,        ,17,1,KG    ,1,SULFATO DE MANGANESO,KG    ,1,128.0126,13,0,2,1,1,300000,0,0,0,128.0126,1,TABS  ,TABS  ,            ,                                        ,18/12/2023,BG ACTIVE 100 CAPSULAS ST               
41CPBG01            ,MPA-0174,0.756,1,       ,        ,18,1,KG    ,1,SULFATO DE COBRE EN POLVO                                                       ,KG    ,1,1017,13,0,2,1,1,300000,0,0,0,1017,1,TABS  ,TABS  ,            ,                                        ,11/12/2024,BG ACTIVE 100 CAPSULAS ST               
41CPBG01            ,MPA-0189,0.6,1,       ,        ,19,1,KG    ,1,VITAMINA B6 (PIRIDOXINA HCL)                                                    ,KG    ,1,664.6035,13,0,2,1,1,300000,0,0,0,664.6035,1,TABS  ,TABS  ,            ,                                        ,19/12/2024,BG ACTIVE 100 CAPSULAS ST               
41CPBG01            ,MPA-0159,0.51,1,       ,        ,20,1,KG    ,1,RIBOFLAVINA BASE (Vitamina B2)                                                  ,KG    ,1,1182.1653,13,0,2,1,1,300000,0,0,0,1182.1653,1,TABS  ,TABS  ,            ,                                        ,06/11/2024,BG ACTIVE 100 CAPSULAS ST               
41CPBG01            ,MPE-0060,0.486,1,       ,        ,21,1,KG    ,1,DIOXIDO DE SILICIO COLOIDAL USP(HDK N20),KG    ,1,445.14675,13,0,2,1,1,300000,0,0,0,445.14675,1,TABS  ,TABS  ,            ,                                        ,13/01/2025,BG ACTIVE 100 CAPSULAS ST               
41CPBG01            ,MPA-0186,0.45,1,       ,        ,22,1,KG    ,1,VITAMINA B1 (TIAMINA HCL)                                                       ,KG    ,1,741.3579,13,0,2,1,1,300000,0,0,0,741.3579,1,TABS  ,TABS  ,            ,                                        ,06/11/2024,BG ACTIVE 100 CAPSULAS ST               
41CPBG01            ,MPA-0006,0.3,1,       ,        ,23,1,KG    ,1,"VITAMINA A PALMITATO POLVO 250,000 UI                                           ",KG    ,1,912.1275,13,0,2,1,1,300000,0,0,0,912.1275,1,TABS  ,TABS  ,            ,                                        ,06/11/2024,BG ACTIVE 100 CAPSULAS ST               
41CPBG01            ,MPA-0010,0.12,1,       ,        ,24,1,KG    ,1,ACIDO FOLICO                                                                    ,KG    ,1,1314.7875,13,0,2,1,1,300000,0,0,0,1314.7875,1,TABS  ,TABS  ,            ,                                        ,11/12/2024,BG ACTIVE 100 CAPSULAS ST               
41CPBG01            ,MPA-0074,0.0297,1,       ,        ,25,1,KG    ,1,BETACAROTENO 1%                                                                 ,KG    ,1,809.94,13,0,2,1,1,300000,0,0,0,809.94,1,TABS  ,TABS  ,            ,                                        ,27/12/2024,BG ACTIVE 100 CAPSULAS ST               
41CPBG01            ,MPA-0191,0.003,1,       ,        ,26,1,KG    ,1,VITAMINA D3 (COLECALCIFEROL)                                                    ,KG    ,1,1117.392,13,0,2,1,1,300000,0,0,0,1117.392,1,TABS  ,TABS  ,            ,                                        ,03/02/2023,BG ACTIVE 100 CAPSULAS ST               
41CPBG01            ,MPA-0043,0.0018,1,       ,        ,27,1,GR    ,1,CIANOCOBALAMINA  (VITAMINA B12)                                                 ,GR    ,1,36.8258,13,0,2,1,1,300000,0,0,0,36.8258,1,TABS  ,TABS  ,            ,                                        ,28/08/2024,BG ACTIVE 100 CAPSULAS ST               
41CPBG01            ,MEP-0060,300000,1,       ,        ,28,1,PZA   ,1,CAPSULA #00 ESCARLATA / ESCARLATA,PZA   ,2,0.00833,13,0,3,20.543,20.543,300000,0,0,0,0.00833,2,TABS  ,TABS  ,            ,                                        ,11/04/2024,BG ACTIVE 100 CAPSULAS ST               
41CPCA01            ,MPA-0245,24.75,1,       ,        ,1,1,KG    ,1,VITAMINA C  RECUBIERTA                                                          ,KG    ,1,162.556,14,0,2,1,1,300000,0,0,0,162.556,1,CAPS  ,CAPS  ,            ,                                        ,07/01/2025,COMPLETE ACTIVE ST                      
